CustomerID,CustomerName,Region,CustomerSince
10776,Customer 776,North,2017-02-23
10777,Customer 777,North,2019-05-03
10778,Customer 778,West,2016-03-11
10779,Customer 779,West,2018-02-08
10780,Customer 780,East,2015-06-02
10781,Customer 781,North,2019-07-17
10782,Customer 782,East,2017-07-05
10783,Customer 783,West,2017-05-18
10784,Customer 784,West,2018-01-30
10785,Customer 785,South,2017-01-22
10786,Customer 786,North,2018-04-29
10787,Customer 787,East,2019-10-19
10788,Customer 788,West,2016-07-16
10789,Customer 789,West,2018-01-09
10790,Customer 790,East,2016-05-03
10791,Customer 791,South,2017-06-13
10792,Customer 792,West,2018-01-16
10793,Customer 793,North,2018-05-02
10794,Customer 794,West,2015-04-14
10795,Customer 795,North,2019-12-12
10796,Customer 796,East,2018-01-24
10797,Customer 797,North,2018-12-17
10798,Customer 798,East,2018-05-06
10799,Customer 799,North,2017-10-21
10800,Customer 800,East,2017-10-03
10801,Customer 801,North,2016-02-11
10802,Customer 802,South,2018-11-02
10803,Customer 803,North,2015-06-16
10804,Customer 804,North,2016-05-23
10805,Customer 805,South,2019-07-20
10806,Customer 806,West,2015-11-09
10807,Customer 807,West,2019-06-05
10808,Customer 808,North,2018-12-12
10809,Customer 809,South,2017-02-01
10810,Customer 810,North,2016-11-11
10811,Customer 811,East,2016-04-21
10812,Customer 812,East,2015-03-14
10813,Customer 813,North,2018-03-10
10814,Customer 814,West,2016-08-04
10815,Customer 815,West,2015-09-19
10816,Customer 816,North,2018-09-25
10817,Customer 817,North,2018-08-24
10818,Customer 818,East,2015-09-02
10819,Customer 819,West,2019-03-19
10820,Customer 820,North,2018-09-22
10821,Customer 821,East,2019-05-18
10822,Customer 822,West,2016-07-14
10823,Customer 823,South,2018-01-04
10824,Customer 824,East,2015-06-24
10825,Customer 825,West,2015-04-19
10826,Customer 826,West,2015-07-02
10827,Customer 827,East,2015-07-11
10828,Customer 828,South,2015-03-06
10829,Customer 829,East,2017-08-20
10830,Customer 830,West,2019-02-06
10831,Customer 831,North,2019-12-12
10832,Customer 832,North,2018-01-28
10833,Customer 833,East,2019-04-17
10834,Customer 834,West,2017-05-13
10835,Customer 835,North,2018-02-25
10836,Customer 836,West,2019-01-15
10837,Customer 837,East,2016-01-04
10838,Customer 838,North,2017-04-30
10839,Customer 839,West,2015-02-12
10840,Customer 840,North,2018-12-13
10841,Customer 841,East,2016-05-02
10842,Customer 842,West,2015-03-19
10843,Customer 843,North,2017-04-05
10844,Customer 844,East,2019-12-30
10845,Customer 845,North,2018-07-17
10846,Customer 846,North,2016-11-04
10847,Customer 847,South,2016-12-01
10848,Customer 848,South,2017-01-28
10849,Customer 849,East,2016-12-28
10850,Customer 850,South,2018-08-31
10851,Customer 851,East,2017-07-13
10852,Customer 852,South,2017-06-20
10853,Customer 853,North,2017-06-07
10854,Customer 854,East,2017-09-19
10855,Customer 855,East,2018-04-06
10856,Customer 856,North,2015-12-05
10857,Customer 857,East,2015-07-12
10858,Customer 858,East,2019-01-16
10859,Customer 859,South,2015-10-10
10860,Customer 860,East,2018-09-21
10861,Customer 861,West,2016-01-25
10862,Customer 862,North,2017-09-26
10863,Customer 863,South,2016-06-08
10864,Customer 864,South,2018-06-17
10865,Customer 865,West,2019-02-15
10866,Customer 866,North,2016-10-20
10867,Customer 867,North,2016-12-16
10868,Customer 868,South,2019-06-04
10869,Customer 869,East,2017-06-09
10870,Customer 870,South,2019-04-28
10871,Customer 871,North,2019-01-21
10872,Customer 872,West,2018-01-17
10873,Customer 873,South,2019-08-11
10874,Customer 874,North,2018-01-23
10875,Customer 875,South,2016-03-27
10876,Customer 876,East,2016-03-03
10877,Customer 877,South,2018-03-20
10878,Customer 878,South,2019-03-18
10879,Customer 879,North,2018-10-31
10880,Customer 880,North,2017-11-11
10881,Customer 881,North,2017-06-01
10882,Customer 882,South,2015-11-09
10883,Customer 883,East,2017-04-19
10884,Customer 884,West,2016-06-02
10885,Customer 885,West,2018-05-14
10886,Customer 886,North,2016-01-10
10887,Customer 887,North,2016-03-26
10888,Customer 888,South,2019-07-08
10889,Customer 889,West,2019-12-13
10890,Customer 890,North,2017-10-11
10891,Customer 891,East,2016-08-17
10892,Customer 892,East,2018-04-17
10893,Customer 893,North,2018-05-18
10894,Customer 894,North,2016-05-14
10895,Customer 895,West,2016-04-08
10896,Customer 896,West,2018-02-21
10897,Customer 897,South,2015-04-23
10898,Customer 898,West,2017-11-01
10899,Customer 899,East,2018-02-23
10900,Customer 900,East,2019-05-08
10901,Customer 901,North,2015-11-27
10902,Customer 902,West,2018-07-30
10903,Customer 903,South,2015-05-20
10904,Customer 904,East,2018-11-25
10905,Customer 905,East,2017-06-20
10906,Customer 906,South,2018-01-25
10907,Customer 907,South,2016-05-31
10908,Customer 908,East,2016-07-22
10909,Customer 909,East,2017-04-25
10910,Customer 910,South,2017-12-28
10911,Customer 911,East,2015-04-28
10912,Customer 912,North,2017-06-06
10913,Customer 913,North,2017-12-18
10914,Customer 914,South,2017-11-22
10915,Customer 915,West,2018-09-03
10916,Customer 916,South,2015-02-19
10917,Customer 917,South,2019-02-21
10918,Customer 918,West,2015-01-19
10919,Customer 919,West,2016-12-26
10920,Customer 920,West,2015-07-16
10921,Customer 921,North,2019-01-13
10922,Customer 922,East,2016-07-12
10923,Customer 923,North,2019-08-30
10924,Customer 924,East,2016-03-27
10925,Customer 925,North,2015-10-16
10926,Customer 926,East,2018-03-10
10927,Customer 927,North,2018-01-12
10928,Customer 928,West,2019-09-14
10929,Customer 929,South,2016-01-26
10930,Customer 930,North,2019-06-03
10931,Customer 931,East,2015-08-03
10932,Customer 932,West,2019-03-30
10933,Customer 933,North,2015-08-03
10934,Customer 934,North,2018-11-27
10935,Customer 935,West,2015-05-08
10936,Customer 936,North,2019-02-09
10937,Customer 937,South,2017-01-29
10938,Customer 938,North,2016-02-08
10939,Customer 939,South,2017-11-18
10940,Customer 940,South,2019-12-21
10941,Customer 941,West,2015-12-04
10942,Customer 942,North,2017-04-10
10943,Customer 943,West,2016-12-14
10944,Customer 944,North,2015-12-27
10945,Customer 945,North,2016-07-22
10946,Customer 946,East,2018-11-16
10947,Customer 947,North,2015-08-06
10948,Customer 948,West,2019-05-17
10949,Customer 949,South,2019-08-20
10950,Customer 950,North,2015-07-21
10951,Customer 951,East,2015-01-17
10952,Customer 952,West,2015-11-18
10953,Customer 953,North,2016-06-01
10954,Customer 954,West,2019-05-13
10955,Customer 955,East,2018-09-10
10956,Customer 956,East,2018-12-06
10957,Customer 957,West,2018-09-03
10958,Customer 958,North,2016-11-11
10959,Customer 959,South,2018-01-10
10960,Customer 960,East,2019-02-06
10961,Customer 961,North,2019-01-31
10962,Customer 962,North,2016-02-29
10963,Customer 963,South,2019-10-21
10964,Customer 964,East,2019-09-09
10965,Customer 965,East,2018-05-12
10966,Customer 966,North,2019-05-26
10967,Customer 967,North,2017-10-15
10968,Customer 968,South,2016-01-22
10969,Customer 969,South,2017-02-16
10970,Customer 970,East,2015-04-08
10971,Customer 971,West,2018-09-30
10972,Customer 972,East,2020-01-01
10973,Customer 973,North,2015-07-27
10974,Customer 974,East,2019-03-18
10975,Customer 975,West,2019-07-18
10976,Customer 976,South,2019-12-21
10977,Customer 977,West,2016-08-08
10978,Customer 978,West,2015-06-15
10979,Customer 979,West,2015-01-22
10980,Customer 980,South,2015-06-03
10981,Customer 981,West,2019-01-02
10982,Customer 982,West,2018-08-11
10983,Customer 983,West,2015-08-07
10984,Customer 984,North,2016-10-30
10985,Customer 985,West,2019-02-27
10986,Customer 986,South,2015-08-18
10987,Customer 987,West,2015-01-20
10988,Customer 988,West,2016-07-06
10989,Customer 989,South,2017-08-07
10990,Customer 990,West,2015-05-28
10991,Customer 991,South,2018-02-05
10992,Customer 992,West,2016-02-07
10993,Customer 993,South,2016-08-18
10994,Customer 994,West,2019-02-15
10995,Customer 995,West,2016-01-02
10996,Customer 996,North,2018-12-08
10997,Customer 997,North,2018-08-25
10998,Customer 998,West,2017-03-12
10999,Customer 999,West,2017-07-06
11000,Customer 1000,East,2018-03-03
11001,Customer 1001,South,2019-10-09
11002,Customer 1002,East,2018-07-30
11003,Customer 1003,North,2019-12-07
11004,Customer 1004,North,2015-03-14
11005,Customer 1005,North,2016-04-25
11006,Customer 1006,North,2018-10-07
11007,Customer 1007,West,2016-07-13
11008,Customer 1008,North,2018-09-11
11009,Customer 1009,West,2017-01-14
11010,Customer 1010,West,2019-01-06
11011,Customer 1011,North,2015-04-10
11012,Customer 1012,North,2017-12-18
11013,Customer 1013,South,2016-05-22
11014,Customer 1014,East,2015-09-15
11015,Customer 1015,North,2016-02-17
11016,Customer 1016,South,2019-01-15
11017,Customer 1017,South,2017-12-24
11018,Customer 1018,East,2016-08-17
11019,Customer 1019,West,2018-03-23
11020,Customer 1020,North,2015-09-23
11021,Customer 1021,East,2017-03-31
11022,Customer 1022,North,2018-01-07
11023,Customer 1023,South,2018-08-31
11024,Customer 1024,South,2016-10-23
11025,Customer 1025,West,2017-08-04
11026,Customer 1026,South,2016-07-13
11027,Customer 1027,South,2017-07-05
11028,Customer 1028,East,2017-06-09
11029,Customer 1029,North,2018-06-25
11030,Customer 1030,North,2019-12-19
11031,Customer 1031,East,2017-05-17
11032,Customer 1032,West,2016-09-01
11033,Customer 1033,North,2016-02-18
11034,Customer 1034,South,2015-01-25
11035,Customer 1035,North,2015-10-11
11036,Customer 1036,South,2019-01-12
11037,Customer 1037,West,2017-05-30
11038,Customer 1038,East,2015-10-28
11039,Customer 1039,North,2017-12-27
11040,Customer 1040,East,2017-10-27
11041,Customer 1041,North,2017-03-27
11042,Customer 1042,South,2018-03-06
11043,Customer 1043,East,2018-04-02
11044,Customer 1044,North,2015-03-24
11045,Customer 1045,South,2019-08-01
11046,Customer 1046,East,2018-12-14
11047,Customer 1047,East,2018-01-01
11048,Customer 1048,North,2018-06-14
11049,Customer 1049,North,2015-02-15
11050,Customer 1050,North,2016-09-09
11051,Customer 1051,South,2017-07-16
11052,Customer 1052,North,2019-12-29
11053,Customer 1053,East,2015-09-19
11054,Customer 1054,East,2015-06-25
11055,Customer 1055,North,2018-04-04
11056,Customer 1056,North,2016-10-18
11057,Customer 1057,West,2017-04-21
11058,Customer 1058,East,2016-01-05
11059,Customer 1059,South,2019-12-24
11060,Customer 1060,West,2015-02-23
11061,Customer 1061,North,2016-11-20
11062,Customer 1062,North,2018-12-13
11063,Customer 1063,East,2019-11-15
11064,Customer 1064,North,2019-03-11
11065,Customer 1065,South,2018-09-26
11066,Customer 1066,East,2018-02-24
11067,Customer 1067,North,2018-12-03
11068,Customer 1068,East,2016-01-02
11069,Customer 1069,North,2018-07-18
11070,Customer 1070,North,2016-10-05
11071,Customer 1071,North,2019-06-17
11072,Customer 1072,South,2016-01-14
11073,Customer 1073,South,2015-03-14
11074,Customer 1074,East,2017-07-03
11075,Customer 1075,North,2018-06-25
11076,Customer 1076,North,2017-05-09
11077,Customer 1077,South,2019-12-14
11078,Customer 1078,North,2015-02-12
11079,Customer 1079,South,2016-01-12
11080,Customer 1080,North,2017-11-30
11081,Customer 1081,East,2015-06-19
11082,Customer 1082,North,2015-07-31
11083,Customer 1083,North,2019-02-25
11084,Customer 1084,West,2019-08-31
11085,Customer 1085,South,2015-02-08
11086,Customer 1086,North,2016-01-04
11087,Customer 1087,North,2017-01-26
11088,Customer 1088,West,2015-05-31
11089,Customer 1089,West,2018-02-08
11090,Customer 1090,South,2019-02-12
11091,Customer 1091,West,2018-12-30
11092,Customer 1092,East,2017-12-06
11093,Customer 1093,West,2017-10-20
11094,Customer 1094,East,2019-05-18
11095,Customer 1095,South,2017-01-06
11096,Customer 1096,South,2018-10-21
11097,Customer 1097,South,2015-03-10
11098,Customer 1098,South,2015-10-26
11099,Customer 1099,South,2017-08-01
11100,Customer 1100,East,2017-03-12
11101,Customer 1101,East,2015-10-23
11102,Customer 1102,South,2015-07-22
11103,Customer 1103,West,2015-03-02
11104,Customer 1104,North,2017-08-03
11105,Customer 1105,South,2017-08-20
11106,Customer 1106,West,2018-08-30
11107,Customer 1107,North,2018-03-30
11108,Customer 1108,South,2015-11-27
11109,Customer 1109,South,2019-04-01
11110,Customer 1110,East,2015-12-04
11111,Customer 1111,North,2019-06-18
11112,Customer 1112,North,2018-08-20
11113,Customer 1113,West,2019-03-07
11114,Customer 1114,East,2019-08-01
11115,Customer 1115,East,2018-09-23
11116,Customer 1116,East,2019-04-23
11117,Customer 1117,East,2016-09-30
11118,Customer 1118,North,2015-10-02
11119,Customer 1119,North,2018-04-02
11120,Customer 1120,South,2019-01-06
11121,Customer 1121,South,2015-11-15
11122,Customer 1122,East,2016-08-11
11123,Customer 1123,East,2016-05-18
11124,Customer 1124,East,2019-09-06
11125,Customer 1125,South,2016-01-22
11126,Customer 1126,West,2017-05-19
11127,Customer 1127,West,2017-04-12
11128,Customer 1128,South,2017-10-11
11129,Customer 1129,South,2016-08-25
11130,Customer 1130,South,2019-11-09
11131,Customer 1131,South,2019-12-05
11132,Customer 1132,South,2016-11-21
11133,Customer 1133,South,2016-05-08
11134,Customer 1134,East,2016-05-04
11135,Customer 1135,East,2016-12-21
11136,Customer 1136,East,2018-01-01
11137,Customer 1137,East,2016-05-23
11138,Customer 1138,South,2016-01-25
11139,Customer 1139,West,2019-07-01
11140,Customer 1140,North,2015-10-22
11141,Customer 1141,South,2018-10-24
11142,Customer 1142,North,2017-03-06
11143,Customer 1143,West,2017-05-14
11144,Customer 1144,East,2019-09-14
11145,Customer 1145,West,2016-07-02
11146,Customer 1146,South,2016-10-10
11147,Customer 1147,East,2016-07-21
11148,Customer 1148,South,2018-04-25
11149,Customer 1149,East,2017-05-02
11150,Customer 1150,North,2017-02-08
11151,Customer 1151,North,2016-03-20
11152,Customer 1152,North,2019-05-13
11153,Customer 1153,West,2015-12-29
11154,Customer 1154,South,2015-05-03
11155,Customer 1155,West,2018-04-26
11156,Customer 1156,North,2017-01-11
11157,Customer 1157,South,2016-11-10
11158,Customer 1158,North,2016-02-24
11159,Customer 1159,West,2019-07-08
11160,Customer 1160,West,2018-06-29
11161,Customer 1161,West,2019-07-01
11162,Customer 1162,North,2019-04-22
11163,Customer 1163,South,2018-09-20
11164,Customer 1164,South,2015-04-02
11165,Customer 1165,North,2019-04-03
11166,Customer 1166,South,2015-03-04
11167,Customer 1167,North,2019-08-13
11168,Customer 1168,South,2016-05-26
11169,Customer 1169,East,2018-03-08
11170,Customer 1170,East,2019-09-18
11171,Customer 1171,West,2018-04-23
11172,Customer 1172,East,2018-05-13
11173,Customer 1173,East,2017-02-10
11174,Customer 1174,East,2018-05-22
11175,Customer 1175,North,2015-09-13
11176,Customer 1176,East,2015-05-15
11177,Customer 1177,East,2019-05-16
11178,Customer 1178,West,2017-05-24
11179,Customer 1179,East,2017-04-01
11180,Customer 1180,East,2015-03-29
11181,Customer 1181,South,2017-09-14
11182,Customer 1182,West,2018-05-15
11183,Customer 1183,West,2018-02-26
11184,Customer 1184,West,2017-04-02
11185,Customer 1185,West,2017-10-23
11186,Customer 1186,West,2017-08-31
11187,Customer 1187,West,2017-07-22
11188,Customer 1188,North,2019-11-13
11189,Customer 1189,East,2015-05-01
11190,Customer 1190,West,2018-11-09
11191,Customer 1191,East,2019-06-26
11192,Customer 1192,East,2017-11-27
11193,Customer 1193,North,2018-09-26
11194,Customer 1194,West,2017-10-04
11195,Customer 1195,South,2017-07-13
11196,Customer 1196,North,2016-10-06
11197,Customer 1197,South,2016-12-14
11198,Customer 1198,East,2017-05-09
11199,Customer 1199,East,2015-01-21
11200,Customer 1200,North,2015-08-30
11201,Customer 1201,North,2016-03-30
11202,Customer 1202,South,2017-08-20
11203,Customer 1203,West,2016-09-12
11204,Customer 1204,South,2015-10-30
11205,Customer 1205,North,2019-06-08
11206,Customer 1206,South,2019-06-07
11207,Customer 1207,North,2017-03-13
11208,Customer 1208,South,2017-08-21
11209,Customer 1209,North,2015-03-10
11210,Customer 1210,North,2018-02-26
11211,Customer 1211,North,2015-07-15
11212,Customer 1212,West,2015-05-20
11213,Customer 1213,South,2019-01-07
11214,Customer 1214,South,2015-10-10
11215,Customer 1215,South,2015-11-08
11216,Customer 1216,North,2017-01-15
11217,Customer 1217,South,2019-04-08
11218,Customer 1218,South,2019-08-16
11219,Customer 1219,North,2015-10-04
11220,Customer 1220,East,2015-03-02
11221,Customer 1221,North,2018-09-04
11222,Customer 1222,South,2015-02-21
11223,Customer 1223,North,2015-06-02
11224,Customer 1224,East,2019-11-08
11225,Customer 1225,North,2018-08-27
11226,Customer 1226,South,2016-06-27
11227,Customer 1227,East,2016-07-20
11228,Customer 1228,West,2018-11-13
11229,Customer 1229,South,2019-04-21
11230,Customer 1230,East,2016-09-13
11231,Customer 1231,East,2018-04-15
11232,Customer 1232,West,2018-10-17
11233,Customer 1233,North,2015-11-10
11234,Customer 1234,North,2017-03-17
11235,Customer 1235,South,2017-04-27
11236,Customer 1236,West,2015-04-07
11237,Customer 1237,North,2017-05-30
11238,Customer 1238,West,2018-05-21
11239,Customer 1239,North,2017-04-08
11240,Customer 1240,East,2015-05-17
11241,Customer 1241,North,2017-10-26
11242,Customer 1242,West,2017-10-07
11243,Customer 1243,East,2015-04-19
11244,Customer 1244,East,2016-06-30
11245,Customer 1245,East,2017-11-28
11246,Customer 1246,West,2016-10-23
11247,Customer 1247,South,2016-02-29
11248,Customer 1248,South,2016-09-21
11249,Customer 1249,South,2015-09-18
11250,Customer 1250,West,2018-12-20
11251,Customer 1251,East,2015-03-28
11252,Customer 1252,South,2016-04-09
11253,Customer 1253,West,2015-03-17
11254,Customer 1254,South,2016-04-15
11255,Customer 1255,North,2016-02-18
11256,Customer 1256,South,2017-04-04
11257,Customer 1257,South,2017-06-13
11258,Customer 1258,East,2016-12-26
11259,Customer 1259,West,2016-04-01
11260,Customer 1260,East,2018-08-01
11261,Customer 1261,East,2018-06-16
11262,Customer 1262,East,2019-08-28
