OrderID,CustomerID,OrderDate,ShipmentDate,EmployeeID,RouteID,VehicleID,DriverID,ShipmentCost,DeliveryStatus
60344,12323,2023-01-16,2023-03-14,2095,5050,4018,3049,973.74,Delayed
60345,11103,2023-02-22,2023-05-20,2070,5044,4127,3065,206.48,On Time
60346,10598,2023-02-18,2023-01-30,2020,5033,4140,3189,871.65,Delayed
60347,13274,2023-03-03,2023-02-17,2039,5038,4119,3009,349.94,On Time
60348,14050,2023-03-25,2023-04-22,2045,5112,4144,3096,88.08,On Time
60349,12606,2023-02-25,2023-01-08,2034,5052,4013,3085,278.93,On Time
60350,12189,2023-04-30,2023-04-28,2022,5035,4124,3036,530.22,On Time
60351,14826,2023-03-31,2023-03-06,2071,5017,4146,3083,151.43,On Time
60352,10589,2023-05-30,2023-03-24,2033,5058,4076,3163,926.06,On Time
60353,14473,2023-04-30,2023-03-06,2006,5048,4118,3214,904.89,On Time
60354,11408,2023-03-14,2023-04-03,2016,5043,4098,3221,191.69,Delayed
60355,14847,2023-03-10,2023-01-13,2072,5048,4033,3119,750.25,On Time
60356,14723,2023-04-08,2023-01-13,2023,5044,4082,3076,487.67,On Time
60357,13391,2023-01-02,2023-02-06,2018,5033,4067,3069,983.02,Delayed
60358,13441,2023-02-22,2023-01-30,2014,5087,4054,3094,102.63,On Time
60359,11630,2023-04-29,2023-05-20,2050,5083,4006,3293,497.48,On Time
60360,10995,2023-01-07,2023-03-27,2061,5130,4036,3254,321.2,On Time
60361,14799,2023-05-28,2023-03-16,2036,5138,4055,3004,740.06,On Time
60362,12060,2023-03-16,2023-02-17,2015,5083,4127,3056,155.58,On Time
60363,14573,2023-04-05,2023-03-23,2005,5136,4071,3043,646.7,Delayed
60364,12987,2023-01-03,2023-05-02,2053,5107,4094,3277,950.66,On Time
60365,10401,2023-03-20,2023-02-13,2048,5109,4143,3058,481.19,Delayed
60366,12856,2023-01-17,2023-05-27,2079,5092,4022,3250,481.52,Delayed
60367,12225,2023-04-22,2023-03-16,2011,5063,4049,3144,520.92,On Time
60368,13413,2023-02-21,2023-02-23,2002,5077,4136,3018,444.92,On Time
60369,10057,2023-01-07,2023-02-09,2087,5037,4136,3166,475.1,Cancelled
60370,11876,2023-04-22,2023-04-18,2024,5012,4100,3032,490.08,On Time
60371,14544,2023-05-13,2023-02-07,2082,5074,4037,3112,998.16,On Time
60372,14299,2023-02-23,2023-04-08,2068,5115,4078,3225,160.61,On Time
60373,13769,2023-03-02,2023-02-19,2079,5081,4121,3275,321.06,On Time
60374,14834,2023-04-19,2023-05-09,2012,5015,4021,3074,250.25,On Time
60375,14298,2023-01-16,2023-01-11,2059,5080,4101,3154,566.98,On Time
60376,11354,2023-02-16,2023-02-10,2067,5084,4127,3110,52.67,On Time
60377,12411,2023-02-17,2023-05-27,2032,5119,4006,3173,925.04,On Time
60378,14988,2023-05-01,2023-06-03,2036,5010,4119,3271,554.56,On Time
60379,14312,2023-03-05,2023-04-17,2021,5042,4128,3146,901.27,On Time
60380,12603,2023-02-19,2023-02-11,2070,5049,4040,3287,377.72,On Time
60381,12935,2023-02-10,2023-01-03,2066,5017,4141,3102,192.43,On Time
60382,10023,2023-01-22,2023-02-23,2009,5105,4132,3015,232.68,Delayed
60383,12203,2023-04-25,2023-05-28,2076,5057,4098,3249,497.2,Delayed
60384,11210,2023-01-05,2023-01-27,2044,5086,4122,3065,88.26,Delayed
60385,12297,2023-05-25,2023-02-24,2059,5132,4101,3174,792.71,On Time
60386,10749,2023-04-11,2023-02-21,2024,5069,4064,3030,801.1,Cancelled
60387,10805,2023-03-19,2023-06-03,2063,5095,4098,3041,716.86,Cancelled
60388,10134,2023-02-10,2023-04-25,2078,5083,4080,3067,901.52,Delayed
60389,14417,2023-04-02,2023-01-18,2041,5050,4023,3273,572.0,On Time
60390,12438,2023-01-22,2023-05-01,2076,5126,4087,3026,505.35,On Time
60391,10434,2023-02-22,2023-02-16,2091,5067,4143,3118,552.72,On Time
60392,14969,2023-04-03,2023-02-25,2074,5088,4089,3209,222.86,On Time
60393,13672,2023-01-10,2023-02-20,2002,5128,4093,3248,536.68,On Time
60394,13737,2023-05-26,2023-03-17,2095,5113,4100,3095,564.67,On Time
60395,14040,2023-02-18,2023-01-12,2028,5105,4127,3095,776.36,Delayed
60396,12099,2023-03-12,2023-05-21,2016,5115,4079,3102,380.52,On Time
60397,12918,2023-01-19,2023-02-18,2059,5063,4101,3214,137.62,On Time
60398,10253,2023-02-24,2023-05-02,2001,5026,4099,3131,617.59,On Time
60399,14835,2023-01-21,2023-02-26,2086,5128,4039,3132,798.56,On Time
60400,11130,2023-01-26,2023-01-09,2001,5001,4047,3102,971.08,On Time
60401,13265,2023-01-28,2023-01-15,2031,5094,4037,3057,135.74,On Time
60402,10302,2023-02-09,2023-04-25,2022,5115,4092,3193,759.03,On Time
60403,11978,2023-01-29,2023-02-24,2098,5146,4030,3255,616.05,Delayed
60404,12764,2023-01-20,2023-01-18,2076,5012,4068,3162,64.57,On Time
60405,14006,2023-01-20,2023-05-14,2059,5042,4007,3032,732.33,On Time
60406,13242,2023-03-15,2023-05-12,2087,5016,4097,3172,74.89,Delayed
60407,13058,2023-05-20,2023-01-10,2028,5067,4047,3097,795.99,On Time
60408,10551,2023-04-30,2023-05-03,2076,5099,4047,3139,735.26,On Time
60409,11588,2023-04-07,2023-04-25,2027,5059,4079,3292,703.52,On Time
60410,11823,2023-04-30,2023-01-21,2087,5038,4126,3141,164.0,Delayed
60411,13218,2023-01-25,2023-03-25,2001,5144,4099,3153,923.08,Cancelled
60412,13497,2023-01-04,2023-01-22,2002,5139,4101,3198,903.97,On Time
60413,14410,2023-01-04,2023-02-03,2095,5028,4133,3132,905.25,On Time
60414,14280,2023-05-17,2023-05-14,2066,5091,4087,3026,392.34,On Time
60415,10713,2023-05-23,2023-06-02,2049,5111,4150,3269,517.56,On Time
60416,12176,2023-01-26,2023-01-27,2089,5094,4095,3072,159.15,On Time
60417,14073,2023-03-20,2023-04-19,2019,5077,4092,3208,98.54,On Time
60418,13850,2023-03-31,2023-03-31,2028,5080,4052,3170,105.84,On Time
60419,12434,2023-03-12,2023-04-03,2070,5130,4038,3231,590.33,On Time
60420,13302,2023-03-17,2023-02-03,2039,5148,4143,3287,355.33,On Time
60421,10271,2023-04-09,2023-01-19,2019,5072,4113,3168,600.58,On Time
60422,11795,2023-05-07,2023-01-19,2064,5038,4140,3215,613.03,On Time
60423,14907,2023-02-01,2023-02-03,2058,5031,4077,3116,911.71,Delayed
60424,12463,2023-01-09,2023-01-28,2017,5080,4067,3144,888.17,Delayed
60425,14294,2023-03-19,2023-02-19,2070,5096,4121,3036,732.65,On Time
60426,13395,2023-01-13,2023-05-24,2079,5017,4019,3223,827.58,On Time
60427,11080,2023-05-04,2023-04-19,2086,5107,4090,3236,53.0,Delayed
60428,12879,2023-04-06,2023-03-10,2041,5024,4030,3184,64.76,Delayed
60429,14724,2023-03-24,2023-04-10,2098,5118,4092,3242,485.66,On Time
60430,10604,2023-05-24,2023-01-20,2005,5136,4018,3208,671.01,On Time
60431,11586,2023-05-20,2023-01-26,2023,5087,4063,3058,804.38,Delayed
60432,13058,2023-01-18,2023-04-15,2069,5149,4007,3271,474.9,On Time
60433,13986,2023-05-21,2023-03-18,2010,5019,4088,3149,943.16,Delayed
60434,14690,2023-04-03,2023-03-18,2068,5050,4116,3064,824.24,Delayed
60435,11396,2023-01-24,2023-04-17,2012,5071,4063,3135,147.62,On Time
60436,13689,2023-04-12,2023-06-03,2010,5112,4088,3019,468.17,On Time
60437,10600,2023-05-20,2023-02-03,2060,5024,4075,3086,995.13,On Time
60438,10514,2023-03-01,2023-02-07,2030,5046,4123,3174,439.44,On Time
60439,11067,2023-03-01,2023-04-03,2024,5136,4039,3038,416.96,On Time
60440,12887,2023-04-10,2023-05-05,2069,5077,4138,3141,329.38,Delayed
60441,12654,2023-01-01,2023-02-13,2013,5003,4107,3300,512.16,On Time
60442,14906,2023-02-12,2023-05-07,2100,5077,4020,3199,743.36,On Time
60443,11089,2023-02-24,2023-01-10,2009,5118,4106,3035,95.1,On Time
60444,14386,2023-02-03,2023-01-15,2018,5058,4099,3131,843.93,On Time
60445,14865,2023-02-03,2023-05-12,2035,5021,4115,3227,921.7,On Time
60446,12515,2023-04-20,2023-03-11,2095,5065,4058,3144,792.04,On Time
60447,13970,2023-03-25,2023-01-27,2088,5066,4070,3144,919.85,On Time
60448,13285,2023-03-31,2023-05-08,2004,5042,4062,3194,140.16,Delayed
60449,14567,2023-03-20,2023-02-23,2041,5043,4129,3166,477.6,On Time
60450,12197,2023-03-12,2023-02-11,2026,5026,4139,3024,117.49,On Time
60451,14184,2023-03-12,2023-03-24,2044,5136,4059,3215,844.99,On Time
60452,10790,2023-04-24,2023-04-13,2042,5082,4098,3236,954.92,Delayed
60453,13476,2023-01-29,2023-01-22,2010,5146,4082,3123,332.86,On Time
60454,13154,2023-05-31,2023-05-02,2073,5104,4137,3056,558.62,On Time
60455,11665,2023-05-23,2023-02-09,2001,5130,4046,3086,332.79,On Time
60456,11310,2023-04-07,2023-06-01,2054,5084,4137,3078,409.93,On Time
60457,10865,2023-02-22,2023-03-11,2016,5120,4071,3092,502.73,On Time
60458,13864,2023-05-25,2023-03-17,2046,5003,4103,3248,801.26,On Time
60459,13364,2023-03-05,2023-06-07,2013,5104,4042,3102,189.65,Delayed
60460,13525,2023-03-02,2023-03-04,2064,5108,4028,3073,199.2,Delayed
60461,13787,2023-04-18,2023-02-15,2078,5034,4100,3232,241.77,Delayed
60462,10024,2023-02-06,2023-01-28,2087,5126,4061,3014,100.49,On Time
60463,13004,2023-05-15,2023-04-27,2055,5113,4040,3194,661.29,On Time
60464,10311,2023-01-08,2023-05-23,2063,5110,4059,3234,230.37,On Time
60465,11232,2023-03-19,2023-02-11,2018,5070,4139,3188,465.66,On Time
60466,13789,2023-03-09,2023-04-17,2061,5138,4057,3277,701.31,On Time
60467,12712,2023-01-21,2023-03-16,2092,5088,4123,3030,476.5,On Time
60468,14802,2023-04-04,2023-03-02,2020,5018,4140,3025,910.72,On Time
60469,10422,2023-03-16,2023-02-12,2065,5135,4137,3187,780.71,On Time
60470,11774,2023-05-22,2023-05-03,2064,5045,4150,3231,309.37,On Time
60471,13569,2023-03-19,2023-01-12,2076,5112,4057,3134,173.89,On Time
60472,10947,2023-03-07,2023-05-28,2091,5083,4067,3131,899.72,Delayed
60473,11187,2023-05-26,2023-04-29,2064,5039,4030,3112,427.06,Delayed
60474,11835,2023-02-23,2023-03-07,2013,5145,4121,3129,413.39,On Time
60475,11565,2023-04-10,2023-02-17,2068,5061,4054,3065,819.5,Delayed
60476,14945,2023-01-21,2023-01-15,2089,5051,4032,3026,58.89,Cancelled
60477,11948,2023-02-22,2023-03-09,2070,5037,4022,3018,478.56,On Time
60478,11309,2023-03-24,2023-04-20,2057,5067,4136,3134,728.6,Delayed
60479,12987,2023-05-24,2023-06-10,2045,5024,4109,3203,856.25,On Time
60480,10387,2023-01-04,2023-01-11,2086,5122,4066,3254,890.95,Cancelled
60481,11162,2023-02-24,2023-05-05,2038,5049,4014,3040,492.4,On Time
60482,13259,2023-01-15,2023-01-18,2054,5149,4133,3030,855.32,Delayed
60483,14812,2023-03-05,2023-05-24,2036,5145,4013,3078,83.97,On Time
60484,13934,2023-04-22,2023-04-08,2067,5109,4087,3249,340.15,On Time
60485,12848,2023-05-24,2023-02-27,2079,5102,4124,3287,59.97,On Time
60486,14522,2023-04-28,2023-05-19,2011,5149,4077,3164,207.25,On Time
60487,11440,2023-01-20,2023-03-13,2098,5068,4083,3048,738.49,Delayed
60488,13443,2023-03-05,2023-04-08,2027,5044,4024,3078,54.2,Delayed
60489,14481,2023-02-02,2023-01-18,2087,5124,4035,3111,546.9,On Time
60490,10056,2023-03-22,2023-03-18,2017,5028,4068,3273,443.29,On Time
60491,13325,2023-05-06,2023-01-18,2087,5036,4074,3283,166.73,Delayed
60492,10106,2023-03-10,2023-04-22,2098,5127,4034,3254,701.35,On Time
60493,13202,2023-04-04,2023-05-01,2085,5044,4034,3126,708.47,Cancelled
60494,10670,2023-03-09,2023-05-25,2033,5050,4019,3171,740.03,On Time
60495,14472,2023-03-28,2023-04-30,2005,5113,4003,3203,777.04,Delayed
60496,10743,2023-01-21,2023-03-20,2081,5088,4116,3129,349.24,Cancelled
60497,10967,2023-03-04,2023-01-04,2062,5138,4036,3280,994.42,On Time
60498,10308,2023-03-26,2023-04-19,2065,5038,4004,3008,119.31,Delayed
60499,12139,2023-05-14,2023-02-21,2071,5049,4122,3286,665.31,On Time
60500,13465,2023-01-24,2023-04-25,2067,5072,4131,3018,972.24,Delayed
60501,14898,2023-04-21,2023-04-05,2090,5002,4128,3122,263.09,On Time
60502,10110,2023-04-05,2023-04-27,2080,5044,4009,3126,314.22,Delayed
60503,13633,2023-03-24,2023-04-16,2080,5035,4046,3228,597.18,On Time
60504,14436,2023-04-12,2023-04-10,2044,5116,4014,3083,792.19,On Time
60505,11916,2023-03-19,2023-06-04,2014,5149,4003,3188,362.5,On Time
60506,14264,2023-05-04,2023-03-18,2090,5057,4002,3154,844.94,On Time
60507,10557,2023-05-20,2023-06-09,2091,5091,4086,3124,278.99,On Time
60508,10105,2023-04-30,2023-03-23,2057,5023,4100,3095,880.65,Delayed
60509,12048,2023-01-15,2023-03-14,2048,5032,4138,3122,290.31,On Time
60510,10146,2023-03-24,2023-05-28,2017,5071,4111,3071,636.56,Delayed
60511,12764,2023-01-06,2023-05-24,2044,5017,4053,3104,389.9,On Time
60512,10874,2023-03-08,2023-04-22,2004,5127,4149,3154,355.73,Delayed
60513,10299,2023-05-02,2023-02-28,2081,5017,4083,3244,386.3,Delayed
60514,13239,2023-05-29,2023-03-20,2097,5048,4022,3161,524.24,On Time
60515,10646,2023-03-25,2023-06-08,2030,5057,4020,3161,852.8,On Time
60516,14734,2023-04-21,2023-02-18,2085,5103,4100,3180,771.35,On Time
60517,13079,2023-05-25,2023-02-26,2081,5044,4110,3168,476.87,On Time
60518,12512,2023-05-16,2023-02-12,2075,5122,4068,3054,318.05,On Time
60519,10784,2023-03-05,2023-01-25,2055,5053,4096,3239,861.59,On Time
60520,14993,2023-05-06,2023-04-21,2030,5033,4008,3049,876.68,Cancelled
60521,10371,2023-01-28,2023-02-22,2018,5056,4051,3134,480.99,On Time
60522,10487,2023-04-08,2023-02-04,2084,5028,4051,3289,711.05,On Time
60523,12038,2023-05-21,2023-01-04,2098,5063,4047,3133,400.8,On Time
60524,13197,2023-01-13,2023-03-10,2092,5007,4043,3146,191.64,Cancelled
60525,11361,2023-05-31,2023-05-20,2073,5111,4137,3131,355.41,On Time
60526,14288,2023-03-27,2023-05-22,2044,5130,4147,3122,697.98,On Time
60527,14826,2023-01-21,2023-02-20,2062,5132,4080,3002,780.94,On Time
60528,12262,2023-03-04,2023-03-24,2031,5008,4003,3065,859.07,Delayed
60529,12622,2023-04-21,2023-01-20,2016,5126,4146,3291,66.83,Delayed
60530,10957,2023-03-17,2023-02-14,2095,5049,4013,3035,512.09,On Time
60531,10381,2023-03-14,2023-01-04,2093,5029,4040,3285,310.23,On Time
60532,13650,2023-06-01,2023-04-24,2077,5082,4039,3298,699.76,Delayed
60533,14894,2023-01-07,2023-03-07,2023,5055,4058,3113,283.06,Delayed
60534,10239,2023-03-13,2023-02-09,2014,5095,4057,3094,587.97,Delayed
60535,11106,2023-05-09,2023-06-03,2002,5006,4024,3114,726.36,On Time
60536,11387,2023-05-11,2023-03-06,2012,5112,4119,3007,781.56,On Time
60537,12553,2023-04-14,2023-04-15,2058,5105,4022,3022,305.99,On Time
60538,12250,2023-01-28,2023-01-14,2092,5040,4051,3057,133.44,Delayed
60539,11528,2023-02-12,2023-03-10,2096,5012,4076,3173,257.78,On Time
60540,11668,2023-04-07,2023-03-12,2056,5064,4127,3182,619.17,On Time
60541,14133,2023-02-15,2023-03-17,2024,5046,4061,3002,88.43,On Time
60542,12692,2023-01-01,2023-01-02,2037,5014,4049,3118,200.92,Cancelled
60543,13673,2023-04-12,2023-04-09,2029,5116,4023,3084,995.7,On Time
60544,11997,2023-02-04,2023-04-15,2042,5037,4004,3290,413.21,On Time
60545,11426,2023-02-23,2023-04-27,2018,5110,4076,3044,521.7,On Time
60546,12813,2023-01-24,2023-05-18,2003,5062,4037,3069,60.46,Delayed
60547,13248,2023-01-22,2023-04-24,2077,5067,4093,3053,612.31,On Time
60548,12593,2023-01-16,2023-04-14,2013,5080,4134,3289,359.03,On Time
60549,11491,2023-01-13,2023-02-07,2029,5076,4136,3129,553.68,On Time
60550,11225,2023-04-10,2023-04-17,2066,5014,4148,3163,549.81,Delayed
60551,12588,2023-04-10,2023-04-19,2059,5098,4144,3251,969.08,On Time
60552,13065,2023-03-03,2023-01-22,2092,5133,4141,3025,304.84,On Time
60553,10833,2023-03-28,2023-05-29,2048,5076,4079,3132,591.91,On Time
60554,14693,2023-03-19,2023-05-10,2004,5026,4062,3118,412.47,Cancelled
60555,12441,2023-03-08,2023-01-29,2051,5081,4111,3236,450.9,On Time
60556,14796,2023-04-01,2023-04-19,2005,5108,4120,3115,102.78,Delayed
60557,11647,2023-02-02,2023-01-10,2039,5053,4053,3125,704.03,On Time
60558,10441,2023-04-25,2023-02-02,2041,5063,4122,3195,235.52,On Time
60559,11530,2023-01-19,2023-03-08,2005,5011,4028,3094,495.06,On Time
60560,12966,2023-05-04,2023-04-11,2008,5033,4018,3212,462.56,On Time
60561,12368,2023-05-23,2023-06-03,2098,5041,4007,3127,494.73,On Time
60562,13287,2023-04-30,2023-06-04,2056,5040,4021,3138,406.77,On Time
60563,14664,2023-04-07,2023-01-22,2025,5004,4041,3148,280.27,On Time
60564,14332,2023-01-24,2023-03-24,2091,5011,4108,3296,476.28,On Time
60565,11305,2023-01-27,2023-01-25,2052,5008,4138,3075,93.91,On Time
60566,13035,2023-03-16,2023-04-22,2052,5149,4031,3015,280.21,On Time
60567,13689,2023-01-23,2023-04-03,2007,5127,4042,3156,795.61,Delayed
60568,13974,2023-02-10,2023-01-13,2061,5127,4059,3035,850.68,Delayed
60569,11186,2023-02-25,2023-05-20,2100,5005,4118,3007,729.54,On Time
60570,13263,2023-04-08,2023-06-05,2096,5032,4104,3182,650.94,On Time
60571,12108,2023-05-26,2023-01-24,2085,5089,4043,3170,820.7,Delayed
60572,11841,2023-01-06,2023-04-03,2047,5058,4130,3294,171.44,On Time
60573,14321,2023-02-09,2023-05-04,2082,5072,4134,3211,548.99,On Time
60574,12748,2023-02-11,2023-06-07,2066,5026,4077,3057,160.5,Delayed
60575,14678,2023-02-01,2023-02-04,2059,5029,4089,3124,788.97,On Time
60576,14265,2023-01-10,2023-05-06,2005,5082,4099,3194,544.53,On Time
60577,13134,2023-03-10,2023-02-27,2044,5007,4037,3083,819.52,On Time
60578,13421,2023-01-09,2023-01-04,2042,5106,4118,3201,809.11,On Time
60579,11466,2023-03-10,2023-01-07,2061,5021,4135,3252,492.9,Delayed
60580,14110,2023-05-19,2023-02-18,2063,5096,4146,3002,522.03,On Time
60581,12212,2023-04-09,2023-04-13,2050,5010,4136,3270,76.85,On Time
60582,12805,2023-03-15,2023-05-01,2038,5062,4100,3241,547.34,On Time
60583,11544,2023-04-13,2023-01-14,2092,5136,4055,3146,693.59,On Time
60584,11690,2023-05-03,2023-02-06,2095,5114,4105,3076,271.97,On Time
60585,11572,2023-04-12,2023-03-12,2054,5004,4074,3230,987.2,On Time
60586,14542,2023-01-08,2023-02-03,2044,5140,4058,3269,976.09,On Time
60587,13280,2023-06-01,2023-04-16,2024,5100,4104,3073,318.69,On Time
60588,13542,2023-01-19,2023-02-27,2063,5019,4016,3106,727.32,On Time
60589,14812,2023-01-02,2023-02-25,2097,5111,4029,3224,78.5,On Time
60590,13024,2023-02-24,2023-04-18,2039,5031,4008,3010,682.47,On Time
60591,10819,2023-05-19,2023-05-22,2012,5108,4100,3283,642.82,Cancelled
60592,14522,2023-01-17,2023-02-21,2063,5026,4123,3270,831.05,Delayed
60593,11125,2023-03-02,2023-04-03,2009,5109,4052,3265,339.15,Delayed
60594,14946,2023-05-11,2023-02-23,2079,5134,4091,3137,884.11,Delayed
60595,11130,2023-03-27,2023-02-06,2087,5029,4077,3218,865.08,On Time
60596,11703,2023-02-04,2023-05-14,2022,5017,4106,3224,686.12,On Time
60597,12002,2023-04-13,2023-04-30,2036,5148,4025,3291,498.72,On Time
60598,13879,2023-03-07,2023-01-26,2074,5110,4092,3154,637.48,On Time
60599,14373,2023-01-01,2023-03-23,2028,5074,4073,3169,743.46,On Time
60600,11807,2023-05-15,2023-02-07,2056,5096,4121,3106,976.49,On Time
60601,12948,2023-05-28,2023-01-20,2099,5002,4026,3121,165.64,On Time
60602,13210,2023-04-29,2023-02-05,2029,5037,4090,3067,347.42,On Time
60603,12153,2023-05-14,2023-04-18,2005,5091,4086,3286,791.68,On Time
60604,14642,2023-02-24,2023-02-24,2004,5147,4129,3285,438.72,On Time
60605,14206,2023-04-10,2023-01-07,2051,5041,4140,3084,688.86,Delayed
60606,10545,2023-01-21,2023-05-10,2015,5144,4030,3014,176.46,On Time
60607,12402,2023-02-20,2023-02-04,2094,5115,4014,3180,723.7,On Time
60608,14839,2023-04-10,2023-02-26,2060,5064,4130,3039,690.36,On Time
60609,12365,2023-01-08,2023-04-08,2026,5005,4131,3277,606.53,On Time
60610,11290,2023-03-09,2023-01-27,2023,5146,4006,3006,776.98,On Time
60611,13766,2023-04-17,2023-04-02,2029,5072,4149,3183,886.11,Delayed
60612,11876,2023-05-24,2023-02-08,2086,5141,4020,3040,837.84,On Time
60613,14429,2023-03-08,2023-06-04,2099,5105,4149,3198,171.2,On Time
60614,14688,2023-01-02,2023-03-01,2057,5074,4040,3153,757.17,On Time
60615,10783,2023-01-01,2023-05-08,2062,5036,4115,3252,477.28,On Time
60616,10540,2023-01-01,2023-01-25,2059,5147,4124,3229,367.19,Delayed
60617,12783,2023-04-12,2023-04-22,2048,5093,4071,3089,885.67,On Time
60618,12669,2023-04-25,2023-01-22,2082,5109,4033,3022,581.63,On Time
60619,14715,2023-05-15,2023-03-02,2035,5023,4051,3120,526.17,On Time
60620,13938,2023-03-29,2023-04-01,2046,5113,4090,3184,795.37,Delayed
60621,12957,2023-04-02,2023-05-29,2033,5011,4090,3206,575.64,On Time
60622,13723,2023-01-18,2023-01-07,2071,5133,4117,3090,865.11,On Time
60623,13868,2023-03-29,2023-01-11,2098,5095,4079,3116,147.76,On Time
60624,11834,2023-02-02,2023-05-21,2010,5013,4020,3163,787.33,On Time
60625,12147,2023-03-14,2023-04-08,2088,5086,4019,3104,205.64,Delayed
60626,12171,2023-01-28,2023-05-31,2089,5035,4056,3148,263.97,On Time
60627,13392,2023-03-28,2023-03-22,2048,5083,4001,3271,220.48,Delayed
60628,11617,2023-02-22,2023-01-18,2044,5029,4037,3110,276.5,On Time
60629,14618,2023-02-13,2023-05-19,2091,5083,4018,3200,745.24,Cancelled
60630,10917,2023-03-21,2023-05-21,2070,5080,4079,3280,672.57,On Time
60631,14813,2023-05-18,2023-03-25,2063,5095,4134,3225,268.29,On Time
60632,12757,2023-01-14,2023-02-10,2049,5144,4101,3080,306.67,Delayed
60633,11937,2023-04-13,2023-06-01,2072,5003,4022,3251,144.33,On Time
60634,14043,2023-02-05,2023-03-16,2085,5122,4011,3220,443.71,On Time
60635,13092,2023-02-03,2023-03-16,2041,5124,4072,3300,409.66,On Time
60636,14656,2023-03-29,2023-02-20,2083,5023,4009,3142,188.53,On Time
60637,10969,2023-05-26,2023-01-11,2098,5137,4141,3073,842.89,Delayed
60638,13365,2023-01-16,2023-04-14,2039,5033,4131,3205,859.97,On Time
60639,13204,2023-02-10,2023-04-05,2023,5092,4135,3222,153.59,On Time
60640,10890,2023-01-25,2023-05-13,2013,5024,4046,3160,303.05,On Time
60641,10793,2023-05-06,2023-05-10,2053,5107,4058,3080,749.28,On Time
60642,13459,2023-01-08,2023-02-13,2092,5050,4028,3115,876.47,Delayed
60643,10982,2023-04-22,2023-03-25,2070,5052,4031,3025,118.09,On Time
60644,13532,2023-04-04,2023-05-14,2057,5038,4052,3177,907.25,On Time
60645,13530,2023-03-25,2023-04-15,2076,5044,4137,3279,108.56,On Time
60646,10802,2023-05-26,2023-02-04,2067,5089,4091,3293,652.09,Cancelled
60647,10043,2023-03-09,2023-01-25,2048,5126,4008,3220,70.97,On Time
60648,13350,2023-03-08,2023-05-23,2020,5056,4108,3003,931.85,On Time
60649,11778,2023-05-26,2023-02-11,2062,5045,4086,3033,386.01,Delayed
60650,13202,2023-04-21,2023-01-14,2045,5129,4018,3182,666.36,On Time
60651,10350,2023-01-18,2023-06-07,2063,5087,4120,3039,225.39,Delayed
